Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1991","1991","7021","Annual value","USD","734.6","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1992","1992","7021","Annual value","USD","565.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1993","1993","7021","Annual value","USD","543.3","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1994","1994","7021","Annual value","USD","485.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1995","1995","7021","Annual value","USD","1096.3","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1996","1996","7021","Annual value","USD","655.8","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1997","1997","7021","Annual value","USD","606.4","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1998","1998","7021","Annual value","USD","586.7","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","1999","1999","7021","Annual value","USD","691","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2000","2000","7021","Annual value","USD","716","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2001","2001","7021","Annual value","USD","685.3","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2006","2006","7021","Annual value","USD","762.1","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2007","2007","7021","Annual value","USD","1276.9","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2008","2008","7021","Annual value","USD","1159.2","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2009","2009","7021","Annual value","USD","936.7","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2014","2014","7021","Annual value","USD","963.6","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2023","2023","7021","Annual value","USD","502.7","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2024","2024","7021","Annual value","USD","514.9","A","Official figure"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1991","1991","7021","Annual value","","86.08","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1992","1992","7021","Annual value","","70.29","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1993","1993","7021","Annual value","","72.94","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1994","1994","7021","Annual value","","60.61","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1995","1995","7021","Annual value","","135.01","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1996","1996","7021","Annual value","","76.5","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1997","1997","7021","Annual value","","74.58","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1998","1998","7021","Annual value","","85.26","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","1999","1999","7021","Annual value","","97.76","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2000","2000","7021","Annual value","","112.74","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2001","2001","7021","Annual value","","120.95","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2002","2002","7021","Annual value","","124.7","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2003","2003","7021","Annual value","","99.85","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2004","2004","7021","Annual value","","125.64","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2005","2005","7021","Annual value","","116.27","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2006","2006","7021","Annual value","","92.38","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2007","2007","7021","Annual value","","139.3","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2008","2008","7021","Annual value","","126.15","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2009","2009","7021","Annual value","","109.63","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2010","2010","7021","Annual value","","111.14","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2011","2011","7021","Annual value","","113.3","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2012","2012","7021","Annual value","","130.35","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2013","2013","7021","Annual value","","144.41","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2014","2014","7021","Annual value","","97.58","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2015","2015","7021","Annual value","","103.32","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2016","2016","7021","Annual value","","99.1","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2017","2017","7021","Annual value","","95.29","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2018","2018","7021","Annual value","","100.64","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2019","2019","7021","Annual value","","99.75","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2020","2020","7021","Annual value","","98.95","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2021","2021","7021","Annual value","","98.52","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2022","2022","7021","Annual value","","98.23","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2023","2023","7021","Annual value","","69.07","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2024","2024","7021","Annual value","","71.22","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","01530","Sweet potatoes","2025","2025","7021","Annual value","","70.81","E","Estimated value"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1991","1991","7021","Annual value","LCU","924","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1992","1992","7021","Annual value","LCU","949","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1993","1993","7021","Annual value","LCU","904","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1994","1994","7021","Annual value","LCU","1031","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1995","1995","7021","Annual value","LCU","1210","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1996","1996","7021","Annual value","LCU","1140","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1997","1997","7021","Annual value","LCU","1194","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1998","1998","7021","Annual value","LCU","1220","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","1999","1999","7021","Annual value","LCU","1050","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2000","2000","7021","Annual value","LCU","1040","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2001","2001","7021","Annual value","LCU","1100","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2002","2002","7021","Annual value","LCU","1200","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2003","2003","7021","Annual value","LCU","1220","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2004","2004","7021","Annual value","LCU","1320","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2005","2005","7021","Annual value","LCU","1260","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2006","2006","7021","Annual value","LCU","1280","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","01324","Tangerines, mandarins, clementines","2007","2007","7021","Annual value","LCU","1520","A","Official figure"
